(robot_env) ragnar@Ragnar:~/Desktop/robot $ python robot_client.py --server ws://193.169.240.11:8080                 2025-06-22 15:23:33,897 - asyncio - DEBUG - Using selector: EpollSelector
2025-06-22 15:23:49,724 - robot_video - DEBUG - 📤 Отправлен кадр #8 (31571 байт)
2025-06-22 15:23:49,725 - robot_video - DEBUG - 🎥 Кадр #18 захвачен: True
2025-06-22 15:23:49,725 - robot_video - DEBUG - 🎨 Кодируем кадр #18...
2025-06-22 15:23:49,729 - robot_video - DEBUG - 🎨 Кадр #18 закодирован: True
2025-06-22 15:23:49,730 - robot_video - DEBUG - 🎬 Кадр #10 добавлен в очередь
2025-06-22 15:23:49,730 - robot_video - DEBUG - 🎥 Захватываем кадр #19...
2025-06-22 15:23:49,798 - robot_video - DEBUG - 🎬 Получен кадр из очереди: #9
2025-06-22 15:23:49,804 - websockets.client - DEBUG - > TEXT 'VIDEO_FRAME!{"type": "video_frame", "data": "/9...239, "frame_number": 9}' [31638 bytes]
2025-06-22 15:23:49,816 - robot_video - DEBUG - 📤 Отправлен кадр #9 (31638 байт)
2025-06-22 15:23:49,894 - robot_video - DEBUG - 📭 Очередь кадров пуста
2025-06-22 15:23:49,900 - robot_video - DEBUG - Нет кадров для отправки
2025-06-22 15:23:49,979 - robot_video - DEBUG - 📭 Очередь кадров пуста
2025-06-22 15:23:49,984 - robot_video - DEBUG - Нет кадров для отправки
2025-06-22 15:23:50,063 - robot_video - DEBUG - 📭 Очередь кадров пуста
2025-06-22 15:23:50,068 - robot_video - DEBUG - Нет кадров для отправки
2025-06-22 15:23:50,147 - robot_video - DEBUG - 📭 Очередь кадров пуста
2025-06-22 15:23:50,153 - robot_video - DEBUG - Нет кадров для отправки
2025-06-22 15:23:50,231 - robot_video - DEBUG - 📭 Очередь кадров пуста
2025-06-22 15:23:50,236 - robot_video - DEBUG - Нет кадров для отправки
2025-06-22 15:23:50,315 - robot_video - DEBUG - 📭 Очередь кадров пуста
2025-06-22 15:23:50,321 - robot_video - DEBUG - Нет кадров для отправки
2025-06-22 15:23:50,400 - robot_video - DEBUG - 📭 Очередь кадров пуста
2025-06-22 15:23:50,405 - robot_video - DEBUG - Нет кадров для отправки
2025-06-22 15:23:50,484 - robot_video - DEBUG - 📭 Очередь кадров пуста
2025-06-22 15:23:50,490 - robot_video - DEBUG - Нет кадров для отправки
2025-06-22 15:23:50,552 - robot_video - DEBUG - 🎧 Ожидание сообщения (таймаут #16)...
2025-06-22 15:23:50,568 - robot_video - DEBUG - 📭 Очередь кадров пуста
2025-06-22 15:23:50,573 - robot_video - DEBUG - Нет кадров для отправки
2025-06-22 15:23:50,603 - robot_video - DEBUG - 🎥 Кадр #19 захвачен: True
2025-06-22 15:23:50,603 - robot_video - DEBUG - 🎨 Кодируем кадр #19...
2025-06-22 15:23:50,608 - robot_video - DEBUG - 🎨 Кадр #19 закодирован: True
2025-06-22 15:23:50,608 - robot_video - DEBUG - 🎬 Кадр #11 добавлен в очередь
2025-06-22 15:23:50,608 - robot_video - DEBUG - 🎥 Захватываем кадр #20...
2025-06-22 15:23:50,652 - robot_video - DEBUG - 🎬 Получен кадр из очереди: #10
2025-06-22 15:23:50,658 - websockets.client - DEBUG - > TEXT 'VIDEO_FRAME!{"type": "video_frame", "data": "/9...87, "frame_number": 10}' [33255 bytes]
2025-06-22 15:23:50,669 - robot_video - DEBUG - 📤 Отправлен кадр #10 (33255 байт)
2025-06-22 15:23:50,748 - robot_video - DEBUG - 📭 Очередь кадров пуста
2025-06-22 15:23:50,754 - robot_video - DEBUG - Нет кадров для отправки
2025-06-22 15:23:50,833 - robot_video - DEBUG - 📭 Очередь кадров пуста
2025-06-22 15:23:50,838 - robot_video - DEBUG - Нет кадров для отправки
2025-06-22 15:23:50,917 - robot_video - DEBUG - 📭 Очередь кадров пуста
2025-06-22 15:23:50,923 - robot_video - DEBUG - Нет кадров для отправки
2025-06-22 15:23:51,002 - robot_video - DEBUG - 📭 Очередь кадров пуста
2025-06-22 15:23:51,007 - robot_video - DEBUG - Нет кадров для отправки
2025-06-22 15:23:51,086 - robot_video - DEBUG - 📭 Очередь кадров пуста
2025-06-22 15:23:51,092 - robot_video - DEBUG - Нет кадров для отправки
2025-06-22 15:23:51,171 - robot_video - DEBUG - 📭 Очередь кадров пуста
2025-06-22 15:23:51,177 - robot_video - DEBUG - Нет кадров для отправки
2025-06-22 15:23:51,255 - robot_video - DEBUG - 📭 Очередь кадров пуста
2025-06-22 15:23:51,260 - robot_video - DEBUG - Нет кадров для отправки
2025-06-22 15:23:51,339 - robot_video - DEBUG - 📭 Очередь кадров пуста
2025-06-22 15:23:51,345 - robot_video - DEBUG - Нет кадров для отправки
2025-06-22 15:23:51,424 - robot_video - DEBUG - 📭 Очередь кадров пуста
2025-06-22 15:23:51,429 - robot_video - DEBUG - Нет кадров для отправки
2025-06-22 15:23:51,472 - robot_video - DEBUG - 🎥 Кадр #20 захвачен: True
2025-06-22 15:23:51,472 - robot_video - DEBUG - 🎨 Кодируем кадр #20...
2025-06-22 15:23:51,476 - robot_video - DEBUG - 🎨 Кадр #20 закодирован: True
2025-06-22 15:23:51,477 - robot_video - DEBUG - 🎬 Кадр #12 добавлен в очередь
2025-06-22 15:23:51,477 - robot_video - DEBUG - 🎥 Захватываем кадр #21...
2025-06-22 15:23:51,508 - robot_video - DEBUG - 🎬 Получен кадр из очереди: #11
2025-06-22 15:23:51,515 - websockets.client - DEBUG - > TEXT 'VIDEO_FRAME!{"type": "video_frame", "data": "/9...78, "frame_number": 11}' [32440 bytes]
2025-06-22 15:23:51,526 - robot_video - DEBUG - 📤 Отправлен кадр #11 (32440 байт)
2025-06-22 15:23:51,564 - robot_video - DEBUG - 🎧 Ожидание сообщения (таймаут #17)...
2025-06-22 15:23:51,604 - robot_video - DEBUG - 📭 Очередь кадров пуста
2025-06-22 15:23:51,610 - robot_video - DEBUG - Нет кадров для отправки
2025-06-22 15:23:51,689 - robot_video - DEBUG - 📭 Очередь кадров пуста
2025-06-22 15:23:51,694 - robot_video - DEBUG - Нет кадров для отправки
2025-06-22 15:23:51,773 - robot_video - DEBUG - 📭 Очередь кадров пуста
2025-06-22 15:23:51,778 - robot_video - DEBUG - Нет кадров для отправки
2025-06-22 15:23:51,857 - robot_video - DEBUG - 📭 Очередь кадров пуста
2025-06-22 15:23:51,863 - robot_video - DEBUG - Нет кадров для отправки
2025-06-22 15:23:51,942 - robot_video - INFO - 🔄 Цикл видео: итерация 91, ошибок подряд: 4
2025-06-22 15:23:51,947 - robot_video - DEBUG - 📭 Очередь кадров пуста
2025-06-22 15:23:51,953 - robot_video - DEBUG - Нет кадров для отправки
2025-06-22 15:23:52,032 - robot_video - DEBUG - 📭 Очередь кадров пуста
2025-06-22 15:23:52,037 - robot_video - DEBUG - Нет кадров для отправки
2025-06-22 15:23:52,116 - robot_video - DEBUG - 📭 Очередь кадров пуста
2025-06-22 15:23:52,122 - robot_video - DEBUG - Нет кадров для отправки
2025-06-22 15:23:52,200 - robot_video - DEBUG - 📭 Очередь кадров пуста
2025-06-22 15:23:52,206 - robot_video - DEBUG - Нет кадров для отправки
2025-06-22 15:23:52,284 - robot_video - DEBUG - 📭 Очередь кадров пуста
2025-06-22 15:23:52,290 - robot_video - DEBUG - Нет кадров для отправки
2025-06-22 15:23:52,347 - robot_video - DEBUG - 🎥 Кадр #21 захвачен: True
2025-06-22 15:23:52,347 - robot_video - DEBUG - 🎨 Кодируем кадр #21...
2025-06-22 15:23:52,352 - robot_video - DEBUG - 🎨 Кадр #21 закодирован: True
2025-06-22 15:23:52,352 - robot_video - DEBUG - 🎬 Кадр #13 добавлен в очередь
2025-06-22 15:23:52,352 - robot_video - DEBUG - 🎥 Захватываем кадр #22...
2025-06-22 15:23:52,369 - robot_video - DEBUG - 🎬 Получен кадр из очереди: #12
2025-06-22 15:23:52,375 - websockets.client - DEBUG - > TEXT 'VIDEO_FRAME!{"type": "video_frame", "data": "/9...48, "frame_number": 12}' [33500 bytes]
2025-06-22 15:23:52,387 - robot_video - DEBUG - 📤 Отправлен кадр #12 (33500 байт)
2025-06-22 15:23:52,466 - robot_video - DEBUG - 📭 Очередь кадров пуста
2025-06-22 15:23:52,471 - robot_video - DEBUG - Нет кадров для отправки
2025-06-22 15:23:52,550 - robot_video - DEBUG - 📭 Очередь кадров пуста
2025-06-22 15:23:52,556 - robot_video - DEBUG - Нет кадров для отправки
2025-06-22 15:23:52,577 - robot_video - DEBUG - 🎧 Ожидание сообщения (таймаут #18)...
2025-06-22 15:23:52,634 - robot_video - DEBUG - 📭 Очередь кадров пуста
2025-06-22 15:23:52,639 - robot_video - DEBUG - Нет кадров для отправки
2025-06-22 15:23:52,718 - robot_video - DEBUG - 📭 Очередь кадров пуста
2025-06-22 15:23:52,724 - robot_video - DEBUG - Нет кадров для отправки
2025-06-22 15:23:52,803 - robot_video - DEBUG - 📭 Очередь кадров пуста
2025-06-22 15:23:52,808 - robot_video - DEBUG - Нет кадров для отправки
2025-06-22 15:23:52,887 - robot_video - DEBUG - 📭 Очередь кадров пуста
2025-06-22 15:23:52,893 - robot_video - DEBUG - Нет кадров для отправки
2025-06-22 15:23:52,972 - robot_video - DEBUG - 📭 Очередь кадров пуста
2025-06-22 15:23:52,977 - robot_video - DEBUG - Нет кадров для отправки
2025-06-22 15:23:53,056 - robot_video - DEBUG - 📭 Очередь кадров пуста
2025-06-22 15:23:53,062 - robot_video - DEBUG - Нет кадров для отправки
2025-06-22 15:23:53,140 - robot_video - DEBUG - 📭 Очередь кадров пуста
2025-06-22 15:23:53,146 - robot_video - DEBUG - Нет кадров для отправки
2025-06-22 15:23:53,220 - robot_video - DEBUG - 📭 Очередь кадров пуста
2025-06-22 15:23:53,221 - robot_video - DEBUG - 🎥 Кадр #22 захвачен: True
2025-06-22 15:23:53,221 - robot_video - DEBUG - Нет кадров для отправки
2025-06-22 15:23:53,221 - robot_video - DEBUG - 🎨 Кодируем кадр #22...
2025-06-22 15:23:53,221 - robot_video - ERROR - ❌ Слишком много ошибок отправки видео подряд: 10
2025-06-22 15:23:53,226 - robot_video - DEBUG - 🎨 Кадр #22 закодирован: True
2025-06-22 15:23:53,226 - robot_video - DEBUG - 🎬 Кадр #14 добавлен в очередь
2025-06-22 15:23:53,226 - robot_video - DEBUG - 🎥 Захватываем кадр #23...
2025-06-22 15:23:53,590 - robot_video - DEBUG - 🎧 Ожидание сообщения (таймаут #19)...
2025-06-22 15:23:54,088 - robot_video - DEBUG - 🎥 Кадр #23 захвачен: True
2025-06-22 15:23:54,088 - robot_video - DEBUG - 🎨 Кодируем кадр #23...
2025-06-22 15:23:54,093 - robot_video - DEBUG - 🎨 Кадр #23 закодирован: True
2025-06-22 15:23:54,093 - robot_video - DEBUG - 🎬 Кадр #15 добавлен в очередь
2025-06-22 15:23:54,093 - robot_video - DEBUG - 🎥 Захватываем кадр #24...
2025-06-22 15:23:54,195 - websockets.client - DEBUG - > PING d7 e1 0a 25 [binary, 4 bytes]
2025-06-22 15:23:54,206 - websockets.client - DEBUG - % sent keepalive ping
2025-06-22 15:23:54,225 - websockets.client - DEBUG - < PONG d7 e1 0a 25 [binary, 4 bytes]
2025-06-22 15:23:54,236 - websockets.client - DEBUG - % received keepalive pong
2025-06-22 15:23:54,601 - robot_video - INFO - ⏰ Таймаут ожидания сообщений: 20 секунд
2025-06-22 15:23:54,607 - robot_video - DEBUG - 🎧 Ожидание сообщения (таймаут #20)...
2025-06-22 15:23:54,961 - robot_video - DEBUG - 🎥 Кадр #24 захвачен: True
2025-06-22 15:23:54,961 - robot_video - DEBUG - 🎨 Кодируем кадр #24...
2025-06-22 15:23:54,965 - robot_video - DEBUG - 🎨 Кадр #24 закодирован: True
2025-06-22 15:23:54,965 - robot_video - DEBUG - 📦 Очередь кадров полная, пропускаем кадр
2025-06-22 15:23:54,966 - robot_video - DEBUG - 🎥 Захватываем кадр #25...
2025-06-22 15:23:55,619 - robot_video - DEBUG - 🎧 Ожидание сообщения (таймаут #21)...
2025-06-22 15:23:55,823 - robot_video - DEBUG - 🎥 Кадр #25 захвачен: True
2025-06-22 15:23:55,823 - robot_video - DEBUG - 🎨 Кодируем кадр #25...
2025-06-22 15:23:55,827 - robot_video - DEBUG - 🎨 Кадр #25 закодирован: True
2025-06-22 15:23:55,827 - robot_video - DEBUG - 📦 Очередь кадров полная, пропускаем кадр
2025-06-22 15:23:55,827 - robot_video - DEBUG - 🎥 Захватываем кадр #26...
2025-06-22 15:23:56,631 - robot_video - DEBUG - 🎧 Ожидание сообщения (таймаут #22)...
2025-06-22 15:23:56,684 - robot_video - DEBUG - 🎥 Кадр #26 захвачен: True
2025-06-22 15:23:56,684 - robot_video - DEBUG - 🎨 Кодируем кадр #26...
2025-06-22 15:23:56,688 - robot_video - DEBUG - 🎨 Кадр #26 закодирован: True
2025-06-22 15:23:56,689 - robot_video - DEBUG - 📦 Очередь кадров полная, пропускаем кадр
2025-06-22 15:23:56,689 - robot_video - DEBUG - 🎥 Захватываем кадр #27...
2025-06-22 15:23:57,551 - robot_video - DEBUG - 🎥 Кадр #27 захвачен: True
2025-06-22 15:23:57,551 - robot_video - DEBUG - 🎨 Кодируем кадр #27...
2025-06-22 15:23:57,555 - robot_video - DEBUG - 🎨 Кадр #27 закодирован: True
2025-06-22 15:23:57,555 - robot_video - DEBUG - 📦 Очередь кадров полная, пропускаем кадр
2025-06-22 15:23:57,555 - robot_video - DEBUG - 🎥 Захватываем кадр #28...
2025-06-22 15:23:57,643 - robot_video - DEBUG - 🎧 Ожидание сообщения (таймаут #23)...
2025-06-22 15:23:58,300 - robot_video - WARNING - ⚠️ Таймаут отправки видео: 5.9s
2025-06-22 15:23:58,306 - robot_video - DEBUG - 🎬 Получен кадр из очереди: #13
2025-06-22 15:23:58,312 - websockets.client - DEBUG - > TEXT 'VIDEO_FRAME!{"type": "video_frame", "data": "/9...32, "frame_number": 13}' [33392 bytes]
2025-06-22 15:23:58,323 - robot_video - DEBUG - 📤 Отправлен кадр #13 (33392 байт)
2025-06-22 15:23:58,402 - robot_video - DEBUG - 🎬 Получен кадр из очереди: #14
2025-06-22 15:23:58,408 - websockets.client - DEBUG - > TEXT 'VIDEO_FRAME!{"type": "video_frame", "data": "/9...23, "frame_number": 14}' [32584 bytes]
2025-06-22 15:23:58,417 - robot_video - DEBUG - 📤 Отправлен кадр #14 (32584 байт)
